"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"도곡렉슬@ 입구",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 320,,서울특별시 강남구청,37.4956390045,127.0520027065,2020-08-16
"제일정형외과 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 328,,서울특별시 강남구청,37.50370862,127.0476607,2020-08-16
"나산빌딩 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 408,,서울특별시 강남구청,37.49662342,127.0552323,2020-08-16
"영동시장입구",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 538,,서울특별시 강남구청,37.5102214,127.0222548,2020-08-16
"신사역조흥은행 앞(영동호텔쪽)",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 122,,서울특별시 강남구청,37.5168147,127.0221321,2020-08-16
"현대APT87동 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 201,,서울특별시 강남구청,37.53153399,127.0292754,2020-08-16
"광림교회 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 201,,서울특별시 강남구청,37.53153399,127.0292754,2020-08-16
"임페리얼호텔 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로130길 8,,서울특별시 강남구청,37.51471579,127.0361234,2020-08-16
"상아APT 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 646,,서울특별시 강남구청,37.5176452,127.0511449,2020-08-16
"상아APT 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 635,,서울특별시 강남구청,37.5165461,127.0510559,2020-08-16
"삼원가든 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 835,,서울특별시 강남구청,37.52525129,127.0327708,2020-08-16
"서울세관(통계청) 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 726,,서울특별시 강남구청,37.5193432,127.0351842,2020-08-16
"경복APT(B동) 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 604,,서울특별시 강남구청,37.50952888,127.0384192,2020-08-16
"강남구청 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로133길 3,,서울특별시 강남구청,37.5196064,127.0492069,2020-08-16
COEX 앞,택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 520,,서울특별시 강남구청,37.513696,127.0611383,2020-08-16
"한국전력 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 512,,서울특별시 강남구청,37.51330248,127.0631197,2020-08-16
"그랑프리백화점 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 120,,서울특별시 강남구청,37.49160529,127.058004,2020-08-16
"신사역 가로수길 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 133,,서울특별시 강남구청,37.51792664,127.0230079,2020-08-16
"강남구청사 및 광장",시설전체,서울특별시,강남구,지방자치단체청사,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,15550,100000,02-3423-7115,서울특별시 강남구 학동로 426,,서울특별시 강남구청,37.51796636,127.0470611,2020-08-16
"포이동마을마당",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,554,100000,02-3423-7115,서울특별시 강남구 논현로4길 20,,서울특별시 강남구청,37.47291764,127.0517846,2020-08-16
"삼성동마을마당",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,202,100000,02-3423-7115,서울특별시 강남구 봉은사로63길 25,,서울특별시 강남구청,37.5129376,127.0465105,2020-08-16
"대치동 마을마당",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,324,100000,02-3423-7115,서울특별시 강남구 남부순환로391길 7,,서울특별시 강남구청,37.4924297,127.0571611,2020-08-16
"싸리고개마을마당",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,723,100000,02-3423-7115,서울특별시 강남구 도곡로4길 19,,서울특별시 강남구청,37.488988,127.0340804,2020-08-16
"대치동 우리동네 숲",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,223,100000,02-3423-7115,서울특별시 강남구 삼성로72길 33-6,,서울특별시 강남구청,37.50271075,127.0622151,2020-08-16
"역삼롯데앞 마을마당",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,465,100000,02-3423-7115,서울특별시 강남구 도곡로13길 19,,서울특별시 강남구청,37.49258001,127.0356714,2020-08-16
"서울논현초등학교 주변 보도","강남대로 122길(30m), 강남대로 120길(46m), 봉은사로 7길(40m)",서울특별시,강남구,거리,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로120길 33,,서울특별시 강남구청,37.50849066,127.0262217,2020-08-16
"남부순환로남측 군인공제회관 사잇길",군인공제회관과 타워팰리스 2차 사잇길 양측 보도 및 차도 105m,서울특별시,강남구,거리,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 2806,,서울특별시 강남구청,37.48911008,127.0529137,2020-08-16
"남부순환로남측 매봉터널보도",매봉터널사거리~도곡역 4번출구 사이 보도 510m,서울특별시,강남구,거리,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2814,,서울특별시 강남구청,37.49086414,127.0553258,2020-08-16
"대치동 학원가주변 도곡동길",도곡동길 : 롯데백화점 ~ 대치래미안하이스턴아파트사거리사이 양측보도,서울특별시,강남구,거리,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 401,,서울특별시 강남구청,37.49697752,127.053259,2020-08-16
"대치동 학원가주변 삼성로",삼성로 : 대치사거리 ~ 한티근린공원 사이 양측보도,서울특별시,강남구,거리,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 352,,서울특별시 강남구청,37.5030018,127.0590832,2020-08-16
